candidate_key,router_rule,router_fallback,event_use_rate,global_ratio,global_wmape,under_wape,over_wape,false_positive_rate_zero_true,zero_true_pred_ge_3_rate,4_25_under_wape,ice_4_25_sku_p50,blockbuster_under_wape,blockbuster_sku_p50,rank_corr_positive_skus,top20_true_volume_capture,1_3_ratio,improvement_pct_vs_phase7
router_purchase_active_buyers_ge_10_strong_ge_5,active_buyers_ge_10_strong_ge_5,purchase,0.08163214990138068,1.0209721989654965,0.6670465389042989,0.32303716996940135,0.34400936893489764,0.15852456075385674,0.014235728246242365,0.34845318871450326,0.5978808127652934,0.39017523732512255,0.5935172802850295,0.805373006503395,0.6499017981512294,1.2874755664858728,2.8065605898742243
router_purchase_active_buyers_ge_10_strong_ge_10,active_buyers_ge_10_strong_ge_10,purchase,0.07702169625246548,1.0212092312454293,0.6671953743687048,0.32299307156163776,0.344202302807067,0.15840644761319628,0.014325290350434231,0.34837089964360196,0.5978808127652934,0.39017523732512255,0.5935172802850295,0.8052412828127269,0.6497794141119655,1.288041381656541,2.784874200922149
router_purchase_active_buyers_ge_10_strong_ge_25,active_buyers_ge_10_strong_ge_25,purchase,0.05870315581854044,1.0214180959510493,0.6672740679278026,0.32292798598837674,0.3443460819394259,0.15828763300710447,0.014265465370067749,0.34835819315889616,0.5973069922338012,0.39029911742658663,0.5935172802850295,0.8053971067783898,0.6496710252386064,1.2888490853805399,2.773407987963895
router_purchase_event_strong_30_ge_25,event_strong_30_ge_25,purchase,0.06203155818540434,1.0212786180287086,0.6672754476879268,0.32299841482960906,0.34427703285831773,0.15819695176016058,0.014265465370067749,0.34852633324964954,0.5973069922338012,0.39029911742658663,0.5935172802850295,0.8053929963571451,0.6495819224700407,1.2888599431873258,2.7732069470706344
router_purchase_active_buyers_ge_1_strong_ge_25,active_buyers_ge_1_strong_ge_25,purchase,0.06203155818540434,1.0212786180287086,0.6672754476879268,0.32299841482960906,0.34427703285831773,0.15819695176016058,0.014265465370067749,0.34852633324964954,0.5973069922338012,0.39029911742658663,0.5935172802850295,0.8053929963571451,0.6495819224700407,1.2888599431873258,2.7732069470706344
router_purchase_active_buyers_ge_2_strong_ge_25,active_buyers_ge_2_strong_ge_25,purchase,0.06203155818540434,1.0212786180287086,0.6672754476879268,0.32299841482960906,0.34427703285831773,0.15819695176016058,0.014265465370067749,0.34852633324964954,0.5973069922338012,0.39029911742658663,0.5935172802850295,0.8053929963571451,0.6495819224700407,1.2888599431873258,2.7732069470706344
router_purchase_event_active_buyers_30_ge_10,event_active_buyers_30_ge_10,purchase,0.08446745562130177,1.0208887646872118,0.6672940856501641,0.32320266048147617,0.34409142516868796,0.1585542978776821,0.014235728246242365,0.3487821593411153,0.5967648286357644,0.39017523732512255,0.5935172802850295,0.8052146028949254,0.649565242043254,1.2876119825324668,2.770491263009942
router_purchase_active_buyers_ge_10_strong_ge_1,active_buyers_ge_10_strong_ge_1,purchase,0.08422090729783037,1.020897508419337,0.6673028293822894,0.32320266048147617,0.3441001689008132,0.1585542978776821,0.014235728246242365,0.3487821593411153,0.5967648286357644,0.39017523732512255,0.5935172802850295,0.805202434663368,0.649565242043254,1.2876132908199165,2.76921723886175
router_purchase_active_buyers_ge_5_strong_ge_25,active_buyers_ge_5_strong_ge_25,purchase,0.06193293885601578,1.0213086452894298,0.6673054749486478,0.32299841482960906,0.34430706011903883,0.15822668888398597,0.014265465370067749,0.34852633324964954,0.5973069922338012,0.39029911742658663,0.5935172802850295,0.8053929963571451,0.6495819224700407,1.2888599431873258,2.7688317609699293
router_purchase_event_any_30_ge_50,event_any_30_ge_50,purchase,0.05330374753451677,1.021274106997053,0.6674794575873171,0.3231026752951322,0.34437678229218505,0.15837866498676403,0.014295202493893131,0.3489675917226971,0.5978808127652934,0.38982034163994217,0.5943708590446977,0.8048952682803407,0.6497602592207536,1.28852930459382,2.7434812493284255
